"","English.Word","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","Spanish.Word"
"13395","unpopular",0,0,1,0,0,1,0,1,0,0,"impopular"
"13396","unprecedented",0,0,0,0,0,0,0,0,1,0,"sin precedentes"
"13397","unpredictable",0,0,0,0,0,1,0,0,1,0,"impredecible"
"13398","unprepared",0,0,0,0,0,1,0,0,0,0,"desprevenido"
"13399","unpretentious",0,0,0,0,0,0,1,0,0,0,"no pretencioso"
"13400","unproductive",0,0,0,0,0,1,0,0,0,0,"improductivo"
"13401","unprofitable",0,0,0,0,0,1,0,0,0,0,"improductivo"
"13402","unprotected",0,0,0,0,0,1,0,0,0,0,"desprotegido"
"13403","unproven",0,0,0,0,0,0,0,0,0,0,"no probado"
"13404","unpublished",0,1,0,0,0,1,0,1,0,0,"inédito"
"13405","unquestionable",0,0,0,0,0,0,1,0,0,1,"incuestionable"
"13406","unquestionably",0,0,0,0,0,0,1,0,0,1,"incuestionablemente"
"13407","unquestioned",0,0,0,0,0,0,1,0,0,1,"incontestable"
"13408","unread",0,0,0,0,0,0,0,0,0,0,"no leído"
"13409","unreal",0,0,0,0,0,0,0,0,0,0,"irreal"
"13410","unrealistic",0,0,0,0,0,0,0,0,0,0,"poco realista"
"13411","unrecorded",0,0,0,0,0,0,0,0,0,0,"no registrado"
"13412","unregistered",0,0,0,0,0,0,0,0,0,0,"no registrado"
"13413","unregulated",0,0,0,0,0,0,0,0,0,0,"no regulado"
"13414","unrelated",0,0,0,0,0,0,0,0,0,0,"no relacionado"
"13415","unrelenting",0,0,0,0,0,0,0,0,0,0,"implacable"
"13416","unreliable",0,0,0,0,0,1,0,0,0,1,"no fidedigno"
"13417","unrepentant",0,0,0,0,0,0,0,0,0,0,"impenitente"
"13418","unrequited",0,0,0,0,0,1,0,1,0,0,"no correspondido"
"13419","unresolved",0,1,0,0,0,0,0,0,0,0,"irresoluto"
"13420","unrest",0,0,0,1,0,0,0,1,0,0,"agitación"
"13421","unrestrained",0,0,0,0,0,0,0,0,0,0,"desenfrenado"
"13422","unrestricted",0,0,0,0,0,0,0,0,0,0,"irrestricto"
"13423","unruly",1,0,1,1,0,1,0,0,0,0,"revoltoso"
"13424","unsafe",0,0,0,1,0,1,0,0,0,0,"inseguro"
"13425","unsatisfactory",0,0,1,0,0,1,0,0,0,0,"insatisfactorio"
"13426","unsatisfied",0,0,1,0,0,1,0,1,0,0,"insatisfecho"
"13427","unsavory",0,0,0,0,0,1,0,0,0,0,"desagradable"
"13428","unscathed",0,0,0,0,0,0,1,0,0,0,"indemne"
"13429","unscientific",0,0,0,0,0,0,0,0,0,0,"no científico"
"13430","unscrupulous",0,0,0,0,0,1,0,0,0,0,"poco escrupuloso"
"13431","unseat",0,0,0,0,0,0,0,1,0,0,"estar a pie"
"13432","unseen",0,0,0,0,0,0,0,0,0,0,"invisible"
"13433","unselfish",0,0,0,0,0,0,1,0,0,0,"altruista"
"13434","unsettled",1,0,1,1,0,1,0,0,0,0,"inestable"
"13435","unsightly",0,0,1,0,0,1,0,0,0,0,"feo"
"13436","unsophisticated",0,0,0,0,0,1,0,0,0,0,"no sofisticado"
"13437","unspeakable",0,0,0,1,0,1,0,0,0,0,"indecible"
"13438","unspecified",0,0,0,0,0,0,0,0,0,0,"no especificado"
"13439","unstable",0,0,0,1,0,1,0,0,1,0,"inestable"
"13440","unsteady",0,0,0,1,0,0,0,0,0,0,"inestable"
"13441","unsuccessful",0,0,0,0,0,1,0,1,0,0,"fracasado"
"13442","unsuitable",0,0,0,0,0,1,0,0,0,0,"inadecuado"
"13443","unsung",0,0,0,0,0,1,0,0,0,0,"anónimo"
"13444","unsupported",0,0,0,0,0,1,0,0,0,0,"sin apoyo"
"13445","unsurpassed",0,1,0,1,1,0,1,0,0,1,"insuperado"
"13446","unsuspecting",0,0,0,0,0,0,0,0,1,0,"nada suspicaz"
"13447","unsustainable",0,0,0,0,0,1,0,0,0,0,"insostenible"
"13448","unsweetened",0,0,0,0,0,0,0,0,0,0,"sin azúcar"
"13449","unsympathetic",1,0,0,0,0,1,0,0,0,0,"no simpático"
"13450","untamed",0,0,0,0,0,1,0,0,0,0,"salvaje"
"13451","untenable",0,0,0,0,0,1,0,0,0,0,"insostenible"
"13452","untested",0,0,0,0,0,0,0,0,0,0,"no probado"
"13453","unthinkable",1,0,1,1,0,1,0,0,0,0,"inconcebible"
"13454","untidy",0,0,1,0,0,1,0,0,0,0,"desordenado"
"13455","untie",0,0,0,0,1,1,1,0,0,0,"desatar"
"13456","untimely",0,0,0,0,0,1,0,0,0,0,"prematuro"
"13457","untitled",0,0,0,0,0,1,0,1,0,0,"intitulado"
"13458","untold",0,1,0,0,0,1,0,0,0,0,"incalculable"
"13459","untouched",0,0,0,0,0,0,0,0,0,0,"intacto"
"13460","untoward",1,0,1,0,0,1,0,0,0,0,"adverso"
"13461","untrained",0,0,0,0,0,1,0,0,0,0,"inexperto"
"13462","untranslated",0,0,0,0,0,0,0,0,0,0,"sin traducir"
"13463","untrue",0,0,0,0,0,1,0,0,0,0,"falso"
"13464","untrustworthy",1,0,0,0,0,1,0,0,0,0,"indigno de confianza"
"13465","unused",0,0,0,0,0,0,0,0,0,0,"no usado"
"13466","unusual",0,0,0,0,0,0,0,0,0,0,"inusual"
"13467","unusually",0,0,0,0,0,0,0,0,0,0,"extraordinariamente"
"13468","unveil",0,0,0,0,0,0,0,0,0,0,"quitar el velo"
"13469","unveiling",0,0,0,0,0,0,0,0,0,0,"inauguración"
"13470","unverified",0,1,0,0,0,0,0,0,0,0,"inconfirmado"
"13471","unwarranted",0,0,0,0,0,1,0,0,0,0,"injustificado"
"13472","unwary",0,0,0,0,0,0,0,0,0,0,"incauto"
"13473","unwashed",0,0,1,0,0,1,0,0,0,0,"sucio"
"13474","unwavering",0,0,0,0,0,0,1,0,0,1,"inquebrantable"
"13475","unwelcome",0,0,0,0,0,1,0,1,0,0,"molesto"
"13476","unwell",0,0,0,0,0,1,0,1,0,0,"indispuesto"
"13477","unwilling",0,0,0,0,0,0,0,0,0,0,"reacio"
"13478","unwillingly",0,0,0,0,0,0,0,0,0,0,"a regañadientes"
"13479","unwillingness",0,0,0,0,0,1,0,0,0,0,"renuencia"
"13480","unwind",0,0,0,0,0,0,0,0,0,0,"relajarse"
"13481","unwise",0,0,0,0,0,1,0,0,0,0,"imprudente"
"13482","unwitting",0,0,0,0,0,1,0,0,0,0,"involuntario"
"13483","unwittingly",0,0,0,0,0,0,0,0,0,0,"inconscientemente"
"13484","unworthy",0,0,1,0,0,1,0,0,0,0,"indigno de"
"13485","unwritten",0,0,0,0,0,0,0,0,0,0,"no escrito"
"13486","unyielding",0,0,0,0,0,1,0,0,0,0,"inflexible"
"13487","upheaval",1,0,0,1,0,1,0,1,0,0,"convulsión"
"13488","uphill",0,1,0,1,0,1,1,0,0,0,"cuesta arriba"
"13489","upholstery",0,0,0,0,0,0,0,0,0,0,"tapicería"
"13490","upland",0,0,0,0,0,0,0,0,0,0,"meseta"
"13491","uplands",0,0,0,0,0,0,0,0,0,0,"tierras altas"
"13492","uplift",0,1,0,0,1,0,1,0,0,1,"edificación"
"13493","upper",0,0,0,0,0,0,0,0,0,0,"superior"
"13494","upright",0,0,0,0,0,0,1,0,0,1,"vertical"
"13495","uprising",1,1,0,1,0,1,0,0,0,0,"levantamiento"
"13496","uproar",0,0,0,0,0,1,0,0,0,0,"escándalo"
"13497","upset",1,0,0,0,0,1,0,1,0,0,"decepcionado"
"13498","upshot",0,0,0,0,0,0,0,0,0,0,"resultado"
"13499","upstairs",0,0,0,0,0,0,0,0,0,0,"piso superior"
"13500","upstart",0,0,0,0,0,0,0,0,0,0,"advenedizo"
"13501","upwards",0,0,0,0,0,0,0,0,0,0,"hacia arriba"
"13502","uranium",0,0,0,0,0,0,0,0,0,0,"uranio"
"13503","urban",0,0,0,0,0,0,0,0,0,0,"urbano"
"13504","urchin",0,0,0,0,0,1,0,0,0,0,"pilluelo"
"13505","urge",0,0,0,0,0,0,0,0,0,0,"urgir"
"13506","urgency",0,1,0,1,0,0,0,0,1,0,"urgencia"
"13507","urgent",0,1,0,1,0,1,0,0,1,0,"urgente"
"13508","urinalysis",0,0,0,0,0,0,0,0,0,0,"análisis de orina"
"13509","urn",0,0,0,0,0,0,0,1,0,0,"urna"
"13510","usage",0,0,0,0,0,0,0,0,0,0,"uso"
"13511","usefully",0,0,0,0,0,0,0,0,0,0,"útilmente"
"13512","usefulness",0,0,0,0,0,0,1,0,0,0,"utilidad"
"13513","useless",0,0,0,0,0,1,0,0,0,0,"inútil"
"13514","usher",0,0,0,0,0,0,1,0,0,1,"ujier"
"13515","usual",0,0,0,0,0,0,1,0,0,1,"habitual"
"13516","usurp",1,0,0,0,0,1,0,0,0,0,"usurpar"
"13517","usurped",1,0,0,1,0,1,0,0,0,0,"usurpado"
"13518","usury",0,0,0,0,0,1,0,0,0,0,"usura"
"13519","utensil",0,0,0,0,0,0,0,0,0,0,"utensilio"
"13520","utilitarian",0,0,0,0,0,0,0,0,0,0,"utilitario"
"13521","utility",0,0,0,0,0,0,1,0,0,0,"utilidad"
"13522","utilization",0,0,0,0,0,0,0,0,0,0,"utilización"
"13523","utilize",0,0,0,0,0,0,0,0,0,0,"utilizar"
"13524","utmost",0,0,0,0,0,0,0,0,0,0,"mayor"
"13525","utopian",0,1,0,0,1,0,1,0,0,1,"utópico"
"13526","utterance",0,0,0,0,0,0,0,0,0,0,"declaración"
"13527","utterly",0,0,0,0,0,0,0,0,0,0,"absolutamente"
"13528","vacancy",0,0,0,0,0,1,0,0,0,0,"vacante"
"13529","vacation",0,1,0,0,1,0,1,0,0,0,"vacaciones"
"13530","vaccination",0,0,0,0,0,0,0,0,0,0,"vacunación"
"13531","vaccine",0,0,0,0,0,0,1,0,0,0,"vacuna"
"13532","vacuolar",0,0,0,0,0,0,0,0,0,0,"vacuolar"
"13533","vacuole",0,0,0,0,0,0,0,0,0,0,"vacuola"
"13534","vacuous",0,0,1,0,0,1,0,0,0,0,"vacío"
"13535","vacuum",0,0,0,0,0,0,0,0,0,0,"Aspirar"
"13536","vague",0,0,0,0,0,1,0,0,0,0,"impreciso"
"13537","vagueness",0,0,0,0,0,1,0,0,0,0,"vaguedad"
"13538","vainly",0,0,1,0,0,1,0,1,0,0,"vanamente"
"13539","valance",0,0,0,0,0,0,0,0,0,0,"doselera"
"13540","vale",0,0,0,0,0,0,0,0,0,0,"valle"
"13541","valet",0,0,0,0,0,0,0,0,0,0,"ayudante de cámara"
"13542","valiant",0,0,0,0,0,0,1,0,0,0,"valiente"
"13543","validity",0,0,0,1,0,0,0,0,0,0,"validez"
"13544","valley",0,0,0,0,0,0,0,0,0,0,"Valle"
"13545","valor",0,0,0,0,0,0,1,0,0,1,"valor"
"13546","valuable",0,0,0,0,0,0,1,0,0,0,"valioso"
"13547","valuation",0,0,0,0,0,0,0,0,0,0,"valuación"
"13548","valve",0,0,0,0,0,0,0,0,0,0,"válvula"
"13549","vamp",0,0,0,0,0,0,0,0,0,0,"vamp"
"13550","vampire",1,0,1,1,0,1,0,0,0,0,"vampiro"
"13551","van",0,0,0,0,0,0,0,0,0,0,"camioneta"
"13552","vane",0,0,0,0,0,0,0,0,0,0,"veleta"
"13553","vanguard",0,0,0,0,0,0,1,0,0,0,"vanguardia"
"13554","vanilla",0,0,0,0,0,0,0,0,0,0,"vainilla"
"13555","vanish",0,0,0,0,0,0,0,0,1,0,"desaparecer"
"13556","vanished",0,0,0,1,0,1,0,1,1,0,"desapareció"
"13557","vanity",0,0,0,0,0,1,0,0,0,0,"vanidad"
"13558","vanquish",0,0,0,0,0,0,1,0,0,0,"vencer a"
"13559","vapor",0,0,0,0,0,0,0,0,0,0,"vapor"
"13560","vara",0,0,0,0,0,0,0,0,0,0,"Vara"
"13561","variable",0,0,0,0,0,0,0,0,1,0,"variable"
"13562","variance",0,0,0,0,0,0,0,0,0,0,"diferencia"
"13563","variation",0,0,0,0,0,0,0,0,0,0,"variación"
"13564","variations",0,0,0,0,0,0,0,0,0,0,"variaciones"
"13565","varicella",0,0,1,1,0,1,0,1,0,0,"varicela"
"13566","varicose",0,0,0,0,0,1,0,0,0,0,"varicoso"
"13567","varied",0,0,0,0,0,0,0,0,0,0,"variado"
"13568","variegated",0,0,0,0,0,0,0,0,0,0,"jaspeado"
"13569","variety",0,0,0,0,0,0,0,0,0,0,"variedad"
"13570","vary",0,0,0,0,0,0,0,0,0,0,"variar"
"13571","vascular",0,0,0,0,0,0,0,0,0,0,"vascular"
"13572","vase",0,0,0,0,0,0,0,0,0,0,"jarrón"
"13573","vast",0,0,0,0,0,0,0,0,0,0,"enorme"
"13574","vat",0,0,0,0,0,0,0,0,0,0,"IVA"
"13575","vaudeville",0,0,0,0,0,0,0,0,0,0,"vodevil"
"13576","vault",0,0,0,0,0,0,0,0,0,0,"bóveda"
"13577","vaulted",0,0,0,0,0,0,0,0,0,0,"abovedado"
"13578","vaulting",0,0,0,0,0,0,0,0,0,0,"abovedado"
"13579","veal",0,0,0,0,0,0,0,1,0,1,"ternera"
"13580","vector",0,0,0,0,0,0,0,0,0,0,"vector"
"13581","veer",0,0,0,1,0,0,0,0,1,0,"virar"
"13582","vega",0,0,0,0,0,0,0,0,0,0,"Vega"
"13583","vegetable",0,0,0,0,0,0,0,0,0,0,"verdura"
"13584","vegetarian",0,0,0,0,0,0,0,0,0,0,"vegetariano"
"13585","vegetarianism",0,0,0,0,0,0,0,0,0,0,"vegetarianismo"
"13586","vegetation",0,0,0,0,0,0,0,0,0,0,"vegetación"
"13587","vegetative",0,0,1,0,0,1,0,1,0,0,"vegetativo"
"13588","vehement",1,0,0,1,0,1,0,0,0,0,"vehemente"
"13589","vehicle",0,0,0,0,0,0,0,0,0,0,"vehículo"
"13590","veil",0,0,0,0,0,0,0,0,0,0,"velo"
"13591","veiled",0,0,0,0,0,0,0,0,0,0,"velado"
"13592","vein",0,0,0,0,0,0,0,0,0,0,"vena"
"13593","veined",0,0,0,0,0,0,0,0,0,0,"venoso"
"13594","vellum",0,0,0,0,0,0,0,0,0,0,"vitela"
"13595","velocity",0,0,0,0,0,0,0,0,0,0,"velocidad"
"13596","velour",0,0,0,0,0,0,0,0,0,0,"terciopelo"
"13597","velvet",0,0,0,0,0,0,1,0,0,0,"terciopelo"
"13598","velvety",0,0,0,0,0,0,1,0,0,0,"aterciopelado"
"13599","vena",0,0,0,0,0,0,0,0,0,0,"vena"
"13600","vendetta",1,0,0,1,0,1,0,1,0,0,"vendetta"
"13601","vendor",0,0,0,0,0,0,0,0,0,0,"vendedor"
"13602","veneer",0,0,0,0,0,0,0,0,0,0,"chapa"
"13603","venerable",0,1,0,0,1,0,1,0,0,1,"venerable"
"13604","veneration",0,0,0,0,0,0,1,0,0,0,"veneración"
"13605","vengeance",1,0,0,0,0,1,0,0,0,0,"venganza"
"13606","vengeful",1,0,0,1,0,1,0,0,0,0,"vengativo"
"13607","venison",0,0,0,0,0,0,0,0,0,0,"Venado"
"13608","venom",1,0,1,1,0,1,0,0,0,0,"veneno"
"13609","venomous",1,0,1,1,0,1,0,0,0,0,"venenoso"
"13610","venous",0,0,0,0,0,0,0,0,0,0,"venoso"
"13611","vent",1,0,0,0,0,0,0,0,0,0,"respiradero"
"13612","ventilation",0,0,0,0,0,0,0,0,0,0,"ventilación"
"13613","ventilator",0,0,0,0,0,0,0,0,0,0,"ventilador"
"13614","ventricle",0,0,0,0,0,0,0,0,0,0,"ventrículo"
"13615","ventricular",0,0,0,0,0,0,0,0,0,0,"ventricular"
"13616","venture",0,0,0,0,0,0,0,0,0,0,"empresa"
"13617","venue",0,0,0,0,0,0,0,0,0,0,"evento"
"13618","veracity",0,1,0,0,1,0,1,0,1,1,"veracidad"
"13619","veranda",0,0,0,0,0,0,0,0,0,0,"veranda"
"13620","verbal",0,0,0,0,0,0,0,0,0,0,"verbal"
"13621","verbatim",0,0,0,0,0,0,0,0,0,0,"literal"
"13622","verbiage",0,0,0,0,0,0,0,0,0,0,"verbosidad"
"13623","verbose",0,0,0,0,0,0,0,0,0,0,"verboso"
"13624","verbosity",0,0,0,0,0,1,0,0,0,0,"verbosidad"
"13625","verdant",0,0,0,0,0,0,1,0,0,0,"verde"
"13626","verdict",0,0,0,1,0,0,0,0,0,0,"veredicto"
"13627","verge",0,1,0,1,0,1,0,0,0,0,"borde"
"13628","verification",0,0,0,0,0,0,1,0,0,1,"verificación"
"13629","verified",0,0,0,0,0,0,1,0,0,1,"verificado"
"13630","verify",0,0,0,0,0,0,0,0,0,0,"verificar"
"13631","verily",0,0,0,0,0,0,1,0,0,1,"en verdad"
"13632","veritable",0,0,0,0,0,0,1,0,0,0,"verdadero"
"13633","vermin",1,0,1,1,0,1,0,0,0,0,"alimañas"
"13634","vernacular",0,0,0,0,0,0,0,0,0,0,"vernáculo"
"13635","vernal",0,0,0,0,1,0,1,0,0,0,"vernal"
"13636","veronica",0,0,0,0,0,0,0,0,0,0,"verónica"
"13637","versatile",0,0,0,0,0,0,0,0,0,0,"versátil"
"13638","versatility",0,0,0,0,0,0,0,0,0,0,"versatilidad"
"13639","verse",0,0,0,0,0,0,0,0,0,0,"verso"
"13640","version",0,0,0,0,0,0,0,0,0,0,"versión"
"13641","versus",1,0,0,0,0,1,0,0,0,0,"versus"
"13642","vert",0,0,0,0,0,0,0,0,0,0,"vert"
"13643","vertebra",0,0,0,0,0,0,0,0,0,0,"vértebra"
"13644","vertebral",0,0,0,0,0,0,0,0,0,0,"vertebral"
"13645","vertex",0,0,0,0,0,0,0,0,0,0,"vértice"
"13646","vertical",0,0,0,0,0,0,0,0,0,0,"vertical"
"13647","vertically",0,0,0,0,0,0,0,0,0,0,"verticalmente"
"13648","vertigo",0,0,0,1,0,1,0,0,0,0,"vértigo"
"13649","verve",0,0,0,0,0,0,1,0,0,0,"brío"
"13650","vesicle",0,0,0,0,0,0,0,0,0,0,"vesícula"
"13651","vesicular",0,0,1,0,0,0,0,0,0,0,"vesicular"
"13652","vessel",0,0,0,0,0,0,0,0,0,0,"buque"
"13653","vest",0,0,0,0,0,0,0,0,0,0,"chaleco"
"13654","vested",0,0,0,0,0,0,0,0,0,0,"establecido"
"13655","vestibule",0,0,0,0,0,0,0,0,0,0,"vestíbulo"
"13656","vestige",0,0,0,0,0,0,0,0,0,0,"vestigio"
"13657","vet",0,0,0,0,0,0,0,0,0,0,"veterinario"
"13658","veteran",0,0,0,0,0,0,1,0,0,1,"veterano"
"13659","veterinarian",0,0,0,0,0,0,0,0,0,0,"veterinario"
"13660","veto",1,0,0,0,0,1,0,0,0,0,"veto"
"13661","viability",0,0,0,0,0,0,0,0,0,0,"viabilidad"
"13662","viable",0,0,0,0,0,0,0,0,0,0,"viable"
"13663","viaduct",0,0,0,0,0,0,0,0,0,0,"viaducto"
"13664","vial",0,0,0,0,0,0,0,0,0,0,"frasco"
"13665","vibrate",0,0,0,0,0,0,0,0,0,0,"vibrar"
"13666","vibration",0,0,0,0,0,0,0,0,0,0,"vibración"
"13667","vibratory",0,0,0,0,0,0,0,0,0,0,"vibratorio"
"13668","vicar",0,0,0,0,0,0,1,0,0,1,"vicario"
"13669","vicarious",0,0,0,0,0,0,0,0,0,0,"vicario"
"13670","vice",0,0,0,0,0,1,0,0,0,0,"vicio"
"13671","vicinity",0,0,0,0,0,0,0,0,0,0,"vecindad"
"13672","vicious",1,0,1,0,0,1,0,0,0,0,"vicioso"
"13673","victim",1,0,0,1,0,1,0,1,0,0,"víctima"
"13674","victimized",1,0,1,1,0,1,0,1,1,0,"victimizado"
"13675","victor",0,0,0,0,1,0,1,0,0,0,"Víctor"
"13676","victoria",0,0,0,0,0,0,0,0,0,0,"victoria"
"13677","victorious",0,0,0,0,1,0,1,0,0,0,"victorioso"
"13678","victory",0,1,0,0,1,0,1,0,0,1,"victoria"
"13679","videotape",0,0,0,0,0,0,0,0,0,0,"filmar con una videocámara"
"13680","vie",0,0,0,0,0,0,0,0,0,0,"rivalizar"
"13681","view",0,0,0,0,0,0,0,0,0,0,"vista"
"13682","vigil",0,1,0,0,0,0,0,0,0,0,"vigilia"
"13683","vigilance",0,1,0,0,0,0,1,0,0,1,"vigilancia"
"13684","vigilant",0,0,0,1,0,0,1,0,0,1,"vigilante"
"13685","vignette",0,0,0,0,0,0,0,0,0,0,"viñeta"
"13686","vigor",0,0,0,0,0,0,1,0,0,0,"vigor"
"13687","vigorous",0,0,0,0,0,0,1,0,0,1,"vigoroso"
"13688","viking",0,0,0,0,0,0,0,0,0,0,"vikingo"
"13689","villa",0,0,0,0,0,0,0,0,0,0,"villa"
"13690","village",0,0,0,0,0,0,0,0,0,0,"aldea"
"13691","villager",0,0,0,0,0,0,1,0,0,1,"aldeano"
"13692","villain",0,0,0,1,0,1,0,0,0,0,"villano"
"13693","villainous",1,0,1,1,0,1,0,0,0,0,"villano"
"13694","vinaigrette",0,0,0,0,0,0,0,0,0,0,"Vinagreta"
"13695","vindicate",1,0,0,0,0,0,0,0,0,0,"vindicar"
"13696","vindicated",0,0,0,0,0,0,1,0,0,0,"vindicado"
"13697","vindication",0,1,0,0,1,0,1,0,0,1,"vindicación"
"13698","vindictive",1,0,1,0,0,1,0,0,0,0,"vengativo"
"13699","vinegar",0,0,0,0,0,0,0,0,0,0,"vinagre"
"13700","vineyard",0,0,0,0,0,0,0,0,0,0,"viñedo"
"13701","viola",0,0,0,0,0,0,0,0,0,0,"viola"
"13702","violation",1,0,0,1,0,1,0,1,1,0,"violación"
"13703","violence",1,0,0,1,0,1,0,1,0,0,"violencia"
"13704","violent",1,0,1,1,0,1,0,0,1,0,"violento"
"13705","violently",1,0,1,1,0,1,0,1,0,0,"violentamente"
"13706","violet",0,0,0,0,0,0,0,0,0,0,"Violeta"
"13707","violin",0,0,0,0,0,0,0,0,0,0,"violín"
"13708","violinist",0,0,0,0,0,0,0,0,0,0,"violinista"
"13709","viper",0,0,0,1,0,1,0,0,0,0,"víbora"
"13710","virgin",0,0,0,0,0,0,1,0,0,1,"virgen"
"13711","virginity",0,1,0,0,0,0,1,0,0,0,"virginidad"
"13712","virology",0,0,0,0,0,0,0,0,0,0,"virología"
"13713","virtual",0,0,0,0,0,0,0,0,0,0,"virtual"
"13714","virtually",0,0,0,0,0,0,0,0,0,0,"virtualmente"
"13715","virtue",0,0,0,0,0,0,1,0,0,1,"virtud"
"13716","virtuoso",0,0,0,0,0,0,0,0,0,0,"virtuoso"
"13717","virtuous",0,0,0,0,1,0,1,0,0,1,"virtuoso"
"13718","virulence",1,0,0,1,0,1,0,0,0,0,"virulencia"
"13719","virus",0,0,0,0,0,1,0,0,0,0,"virus"
"13720","visa",0,0,0,0,0,0,0,0,0,0,"visa"
"13721","visage",0,0,0,0,0,0,0,0,0,0,"rostro"
"13722","viscosity",0,0,0,0,0,0,0,0,0,0,"viscosidad"
"13723","viscous",0,0,0,0,0,0,0,0,0,0,"viscoso"
"13724","vise",0,0,0,0,0,0,0,0,0,0,"tornillo"
"13725","visibility",0,0,0,0,0,0,0,0,0,0,"visibilidad"
"13726","visible",0,0,0,0,0,0,0,0,0,0,"visible"
"13727","visibly",0,0,0,0,0,0,0,0,0,0,"visiblemente"
"13728","vision",0,1,0,0,0,0,1,0,0,0,"visión"
"13729","visionary",0,1,0,0,1,0,1,0,0,1,"visionario"
"13730","visit",0,0,0,0,0,0,1,0,0,0,"visitar"
"13731","visitation",0,0,0,0,0,1,0,0,0,0,"visitación"
"13732","visiting",0,0,0,0,0,0,0,0,0,0,"visitando"
"13733","visitor",0,1,0,0,1,0,1,0,0,0,"visitante"
"13734","visor",0,1,0,0,0,0,0,0,1,0,"visera"
"13735","vista",0,0,0,0,0,0,0,0,0,0,"vista"
"13736","visual",0,0,0,0,0,0,0,0,0,0,"visual"
"13737","visualize",0,0,0,0,0,0,0,0,0,0,"visualizar"
"13738","vital",0,0,0,0,0,0,1,0,0,0,"vital"
"13739","vitality",0,0,0,0,1,0,1,0,0,1,"vitalidad"
"13740","vitreous",0,0,0,0,0,0,0,0,0,0,"vítreo"
"13741","vivacious",0,0,0,0,1,0,1,0,0,0,"vivaz"
"13742","vivid",0,0,0,0,1,0,1,0,0,0,"vívido"
"13743","vixen",0,0,0,0,0,1,0,0,0,0,"zorra"
"13744","vocabulary",0,0,0,0,0,0,1,0,0,0,"vocabulario"
"13745","vocal",0,0,0,0,0,0,0,0,0,0,"vocal"
"13746","vocalist",0,0,0,0,0,0,0,0,0,0,"vocalista"
"13747","vocation",0,0,0,0,0,0,0,0,0,0,"vocación"
"13748","vogue",0,0,0,0,0,0,0,0,0,0,"moda"
"13749","voice",0,0,0,0,0,0,0,0,0,0,"voz"
"13750","voiceless",0,0,0,0,0,0,0,0,0,0,"sin voz"
"13751","void",0,0,0,0,0,0,0,0,0,0,"vacío"
"13752","volatility",1,1,0,1,0,1,0,0,1,0,"volatilidad"
"13753","volcanic",0,0,0,0,0,0,0,0,0,0,"volcánico"
"13754","volcano",0,0,0,1,0,1,0,0,1,0,"volcán"
"13755","volition",0,0,0,0,0,0,0,0,0,0,"voluntad"
"13756","volley",0,0,0,0,0,0,0,0,0,0,"voleo"
"13757","voltmeter",0,0,0,0,0,0,0,0,0,0,"voltímetro"
"13758","volume",0,0,0,0,0,0,0,0,0,0,"volumen"
"13759","voluminous",0,0,0,0,0,0,0,0,0,0,"voluminoso"
"13760","voluntarily",0,0,0,0,0,0,0,0,0,0,"voluntariamente"
"13761","voluntary",0,0,0,0,0,0,0,0,0,0,"voluntario"
"13762","volunteer",0,1,0,1,1,0,1,0,0,1,"voluntario"
"13763","volunteering",0,0,0,0,0,0,0,0,0,0,"trabajar como voluntario"
"13764","volunteers",0,0,0,0,0,0,0,0,0,1,"voluntarios"
"13765","voluptuous",0,1,0,0,1,0,1,0,0,0,"voluptuoso"
"13766","vomit",0,0,1,0,0,0,0,0,0,0,"vómito"
"13767","vomiting",0,0,0,0,0,1,0,0,0,0,"vómitos"
"13768","voodoo",0,0,0,0,0,1,0,0,0,0,"vudú"
"13769","voracious",0,0,0,0,0,0,0,0,0,0,"voraz"
"13770","vortex",0,0,0,0,0,0,0,0,0,0,"vórtice"
"13771","vote",1,1,0,0,1,1,1,1,1,1,"votar"
"13772","voting",0,0,0,0,0,0,0,0,0,0,"votación"
"13773","votive",0,0,0,0,0,0,0,0,0,1,"votivo"
"13774","vouch",0,0,0,0,0,0,1,0,0,1,"atestiguar"
"13775","voucher",0,0,0,0,0,0,0,0,0,1,"vale"
"13776","vow",0,1,0,0,1,0,1,0,0,1,"voto"
"13777","vowel",0,0,0,0,0,0,0,0,0,0,"vocal"
"13778","voyage",0,1,0,0,0,0,0,0,0,0,"viaje"
"13779","voyager",0,0,0,0,0,0,0,0,0,0,"viajero"
"13780","vulgar",0,0,1,0,0,1,0,0,0,0,"vulgar"
"13781","vulgarity",1,0,1,0,0,1,0,1,0,0,"vulgaridad"
"13782","vulnerability",0,0,0,1,0,1,0,1,0,0,"vulnerabilidad"
"13783","vulnerable",0,0,0,0,0,0,0,0,0,0,"vulnerable"
"13784","vulture",0,0,1,1,0,1,0,0,0,0,"buitre"
"13785","wad",0,0,0,0,0,0,0,0,0,0,"taco"
"13786","wade",0,0,0,0,0,0,0,0,0,0,"vadear"
"13787","wafer",0,0,0,0,0,0,0,0,0,0,"oblea"
"13788","waffle",1,0,0,0,0,1,0,1,0,0,"gofre"
"13789","wag",0,0,0,0,0,0,0,0,0,0,"meneo"
"13790","wager",0,0,0,0,0,0,0,0,0,0,"apuesta"
"13791","wages",0,0,0,0,1,0,1,0,0,0,"salarios"
"13792","wagon",0,0,0,0,0,0,0,0,0,0,"vagón"
"13793","wail",0,0,0,1,0,1,0,1,0,0,"gemido"
